AIRPORT;APT_ICAO;APT_IATA;APT_NAME;APT_COUNTRY;ICAO_LABEL;IATA_LABEL;YEAR;MONTH_NUM;AC_CLASS;NB_TURN_ARROUND;TOT_SDTT_MIN;TOT_ACTT_MIN;TOT_ADTT_MIN
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;9;H;2487;335780;368138;32358
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;9;MJ;11957;684625;772377;87752
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;10;MT;185;8420;9746;1326
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;10;H;2374;324300;355260;30960
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;10;MJ;11794;674670;767161;92491
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;11;H;2059;277725;301523;23798
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;11;MJ;10015;572930;653159;80229
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;11;MT;243;10765;11508;743
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;12;H;2189;295795;323506;27711
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;12;MT;228;10100;10988;888
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2017;12;MJ;9824;563890;650007;86117
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;1;H;2152;290070;316739;26669
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;1;MT;210;9300;10678;1378
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;1;MJ;9654;552930;625968;73038
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;2;MJ;8783;497120;581350;84230
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;2;MT;204;8970;10269;1299
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;2;H;1833;244020;273372;29352
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;3;MT;203;8955;9709;754
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;3;H;2306;312905;332806;19901
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;3;MJ;10248;577255;661415;84160
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;4;MT;195;8570;10316;1746
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;4;MJ;10447;582630;684814;102184
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;4;H;2298;313965;336498;22533
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;5;H;2609;360975;394457;33482
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;5;MJ;11406;635845;752874;117029
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;5;MT;199;8765;10891;2126
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;6;MJ;11774;657140;797441;140301
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;6;MT;218;9885;12284;2399
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;6;H;2709;377615;416106;38491
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;7;H;2843;387690;437585;49895
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;7;MT;207;9080;11876;2796
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;7;MJ;12386;695015;864594;169579
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;8;H;2925;400375;441258;40883
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;8;MT;212;9405;12066;2661
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;8;MJ;12642;716395;844643;128248
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;9;MT;217;9625;11900;2275
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;9;H;2711;376130;410893;34763
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;9;MJ;12358;693975;801583;107608
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;10;H;2598;362735;398289;35554
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;10;MJ;12270;689360;802820;113460
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;10;MT;216;9825;11398;1573
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;11;MJ;10354;602085;692119;90034
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;11;H;2236;312250;341059;28809
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;11;MT;249;12920;14237;1317
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;12;MT;263;13480;14744;1264
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;12;MJ;10640;622390;709288;86898
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2018;12;H;2379;333420;362064;28644
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;1;MT;251;13160;15065;1905
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;1;H;2320;330160;354143;23983
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;1;MJ;9861;578495;654755;76260
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;2;MJ;9348;544750;631418;86668
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;2;MT;249;12745;14128;1383
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;2;H;1930;271080;291513;20433
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;3;H;2360;335620;359114;23494
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;3;MT;277;14370;15539;1169
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;3;MJ;10788;625270;718651;93381
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;4;H;2588;365940;387320;21380
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;4;MJ;12216;691050;803759;112709
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;4;MT;237;12235;13543;1308
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;5;MJ;12320;697140;799139;101999
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;5;H;2671;373905;394469;20564
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;5;MT;244;12620;13732;1112
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;6;MT;246;12715;14154;1439
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;6;MJ;12382;696605;828174;131569
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;6;H;2844;396985;430679;33694
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;7;MT;248;12750;14553;1803
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;7;H;3047;413425;465096;51671
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;7;MJ;12942;736920;883256;146336
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;8;MJ;13001;750525;864992;114467
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;8;MT;244;12540;14651;2111
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;8;H;3046;418390;455803;37413
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;9;MT;252;12830;14722;1892
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;9;MJ;12907;724375;833105;108730
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;9;H;2816;394445;422143;27698
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;10;MJ;12432;706670;801724;95054
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;10;MT;252;12870;14278;1408
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;10;H;2724;382495;409917;27422
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;11;MJ;10147;583150;668887;85737
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;11;H;2282;314345;344740;30395
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;11;MT;292;15200;17411;2211
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;12;MJ;9998;579035;674939;95904
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;12;MT;278;14415;16277;1862
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2019;12;H;2425;338090;369235;31145
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;1;H;2324;327695;353840;26145
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;1;MT;299;15515;17822;2307
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;1;MJ;9698;569835;648097;78262
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;2;MJ;9475;547780;619317;71537
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;2;H;1996;276830;303148;26318
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;2;MT;282;14505;16342;1837
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;3;MT;104;6040;6265;225
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;3;MJ;5457;310325;356043;45718
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;3;H;1396;192170;215373;23203
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;4;MT;1;60;24;-36
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;4;H;537;67245;68031;786
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;4;MJ;453;26195;29403;3208
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;5;MJ;521;31935;35814;3879
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;5;MT;13;585;909;324
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;5;H;842;108005;107986;-19
LFPG;LFPG;CDG;Paris-Charles-de-Gaulle;France;Paris-Charles-de-Gaulle (LFPG);Paris-Charles-de-Gaulle (CDG);2020;6;;;;;
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;1;H;289;42840;45237;2397
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;1;MJ;4327;243130;264372;21242
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;1;MT;607;24570;29722;5152
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;2;MJ;4618;253720;280978;27258
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;2;H;278;43330;44779;1449
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;2;MT;696;28540;33823;5283
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;3;MJ;5196;280755;313489;32734
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;3;H;275;41810;42756;946
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;3;MT;711;29110;35473;6363
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;4;MJ;6244;333500;379113;45613
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;4;MT;633;25740;31555;5815
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;4;H;293;39875;42546;2671
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;5;MT;610;24370;30437;6067
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;5;MJ;6879;362935;410774;47839
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;5;H;235;32195;32909;714
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;6;H;248;34520;38139;3619
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;6;MT;633;25000;32651;7651
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;6;MJ;6466;338580;395347;56767
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;7;MT;530;21855;27908;6053
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;7;H;433;54495;61849;7354
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;7;MJ;6563;358300;432042;73742
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;8;MT;258;11440;14173;2733
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;8;H;492;62770;65840;3070
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;8;MJ;6219;342785;391237;48452
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;9;H;255;32955;34630;1675
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;9;MT;702;28090;35491;7401
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;9;MJ;6858;363720;413497;49777
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;10;H;294;41620;43869;2249
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;10;MT;621;24835;31814;6979
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;10;MJ;6579;350635;399972;49337
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;11;H;236;34480;37086;2606
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;11;MT;556;20830;26961;6131
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;11;MJ;5208;284735;326809;42074
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;12;MJ;5286;291475;338993;47518
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;12;MT;490;18925;24927;6002
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2016;12;H;301;43125;48045;4920
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;1;MT;529;20150;25073;4923
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;1;MJ;4579;251325;289885;38560
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;1;H;344;50835;54843;4008
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;2;H;301;46375;48399;2024
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;2;MT;558;21355;26769;5414
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;2;MJ;4604;251370;286721;35351
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;3;H;275;38280;41901;3621
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;3;MT;613;23830;31796;7966
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;3;MJ;5352;287360;338675;51315
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;4;H;272;36255;38329;2074
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;4;MT;535;22380;27997;5617
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;4;MJ;6176;344075;392726;48651
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;5;MJ;6811;365535;427243;61708
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;5;H;211;27630;28893;1263
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;5;MT;602;25450;31935;6485
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;6;H;220;28480;32572;4092
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;6;MJ;6385;339020;406375;67355
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;6;MT;618;26030;32464;6434
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;7;MJ;6055;332960;409166;76206
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;7;MT;467;20435;25300;4865
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;7;H;422;53225;63853;10628
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;8;MJ;5594;315170;375235;60065
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;8;H;431;55370;60508;5138
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;8;MT;187;9720;11124;1404
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;9;H;276;32565;33011;446
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;9;MJ;6313;348735;395142;46407
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;9;MT;525;22005;27045;5040
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;10;MT;601;25420;29935;4515
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;10;H;248;31160;34949;3789
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;10;MJ;6014;328165;373074;44909
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;11;MJ;4733;260855;291531;30676
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;11;MT;540;23310;26004;2694
LFPO;LFPO;ORY;Paris-Orly;France;Paris-Orly (LFPO);Paris-Orly (ORY);2017;11;H;213;27535;31231;3696
